# META,public,LGE Pressure Sensor Non-wakeup,LGE,string_type=android.sensor.pressure,min_delay_us=40000,max_delay_us=1000000,resolution_hpa=0.0016
# META,unfiltered,LGE Unfiltered Pressure  Non-wakeup,Goertek,string_type=lge.sensor.lg_unfiltered_pressure,min_delay_us=31250,max_delay_us=1000000,resolution_hpa=0.01
source,timestamp_ns,pressure_hpa
unfiltered,668361965110083,981.75140381
unfiltered,668361996363208,981.75158691
public,668361973851073,981.75091553
unfiltered,668362027610083,981.75146484
public,668362013851073,981.75097656
unfiltered,668362058861646,981.75140381
public,668362053851073,981.75103760
unfiltered,668362090109614,981.75268555
unfiltered,668362121359823,981.75329590
public,668362093851073,981.75103760
unfiltered,668362152609614,981.75274658
public,668362133851073,981.75103760
unfiltered,668362183865031,981.75268555
public,668362173851073,981.75109863
unfiltered,668362215115604,981.75311279
public,668362213851073,981.75122070
unfiltered,668362246365343,981.75299072
unfiltered,668362277616333,981.75256348
public,668362253851073,981.75128174
unfiltered,668362308865864,981.75201416
public,668362293851073,981.75140381
unfiltered,668362340115552,981.75177002
public,668362333851073,981.75140381
unfiltered,668362371366593,981.75195313
unfiltered,668362402615812,981.75189209
public,668362373851073,981.75140381
unfiltered,668362433867635,981.75109863
public,668362413851073,981.75146484
unfiltered,668362465116073,981.75048828
public,668362453851073,981.75146484
unfiltered,668362496370239,981.75030518
public,668362493851073,981.75146484
unfiltered,668362527616073,981.75018311
unfiltered,668362558866593,981.75030518
public,668362533851073,981.75146484
public,668362573851073,981.75146484
unfiltered,668362590081802,981.75061035
unfiltered,668362621366073,981.75073242
public,668362613851073,981.75140381
unfiltered,668362652621333,981.75048828
unfiltered,668362683859562,981.75091553
public,668362653851073,981.75140381
public,668362693851073,981.75140381
unfiltered,668362715113208,981.75115967
public,668362733851073,981.75128174
unfiltered,668362746357739,981.75103760
public,668362773851073,981.75122070
unfiltered,668362777611646,981.75061035
unfiltered,668362808860864,981.75000000
unfiltered,668362840109823,981.74993896
public,668362813851073,981.75109863
public,668362853851073,981.75109863
unfiltered,668362871359562,981.74938965
unfiltered,668362902609302,981.74914551
public,668362893851073,981.75103760
unfiltered,668362933860396,981.75000000
public,668362933851073,981.75103760
unfiltered,668362965110343,981.75030518
unfiltered,668362996360135,981.75018311
public,668362973851073,981.75103760
public,668363013851073,981.75097656
unfiltered,668363027609302,981.75036621
unfiltered,668363058860343,981.75109863
public,668363053851073,981.75097656
unfiltered,668363090109562,981.75225830
unfiltered,668363121359823,981.75305176
public,668363093851073,981.75103760
unfiltered,668363152610604,981.75268555
public,668363133851073,981.75103760
unfiltered,668363183860083,981.75195313
public,668363173851073,981.75103760
public,668363213851073,981.75109863
unfiltered,668363215110396,981.75158691
unfiltered,668363246359302,981.75244141
unfiltered,668363277610343,981.75427246
public,668363253851073,981.75109863
public,668363293851073,981.75128174
unfiltered,668363308860083,981.75537109
unfiltered,668363340110083,981.75500488
public,668363333851073,981.75140381
unfiltered,668363371364250,981.75421143
public,668363373851073,981.75140381
unfiltered,668363402609302,981.75415039
unfiltered,668363433864250,981.75366211
public,668363413851073,981.75146484
unfiltered,668363465109875,981.75439453
public,668363453851073,981.75152588
unfiltered,668363496363989,981.75610352
public,668363493851073,981.75158691
unfiltered,668363527609614,981.75604248
unfiltered,668363558861437,981.75482178
public,668363533851073,981.75158691
public,668363573851073,981.75158691
unfiltered,668363590123104,981.75415039
unfiltered,668363621359823,981.75341797
public,668363613851073,981.75164795
unfiltered,668363652610083,981.75286865
unfiltered,668363683859562,981.75268555
public,668363653851073,981.75177002
unfiltered,668363715109354,981.75225830
public,668363693851073,981.75183105
unfiltered,668363746360135,981.75134277
public,668363733851073,981.75183105
unfiltered,668363777610083,981.75061035
public,668363773851073,981.75177002
unfiltered,668363808859562,981.74914551
unfiltered,668363840112427,981.74798584
public,668363813851073,981.75170898
unfiltered,668363871359823,981.74859619
public,668363853851073,981.75170898
public,668363893851073,981.75170898
unfiltered,668363902616854,981.75048828
public,668363933851073,981.75177002
unfiltered,668363933866854,981.75274658
unfiltered,668363965117114,981.75366211
unfiltered,668363996367114,981.75299072
public,668363973851073,981.75183105
public,668364013851073,981.75183105
unfiltered,668364027616646,981.75280762
public,668364053851073,981.75183105
unfiltered,668364058868781,981.75268555
unfiltered,668364090078937,981.75213623
unfiltered,668364121366854,981.75201416
public,668364093851073,981.75183105
unfiltered,668364152620812,981.75256348
public,668364133851073,981.75183105
unfiltered,668364183866906,981.75360107
public,668364173851073,981.75183105
public,668364213851073,981.75183105
unfiltered,668364215121854,981.75427246
unfiltered,668364246367635,981.75616455
unfiltered,668364277620239,981.75756836
public,668364253851073,981.75183105
public,668364293851073,981.75183105
unfiltered,668364308866541,981.75860596
unfiltered,668364340116854,981.75946045
public,668364333851073,981.75183105
unfiltered,668364371366593,981.75921631
unfiltered,668364402616125,981.75903320
public,668364373851073,981.75183105
unfiltered,668364433859562,981.75982666
public,668364413851073,981.75183105
public,668364453851073,981.75183105
unfiltered,668364465109823,981.76049805
public,668364493851073,981.75195313
unfiltered,668364496360343,981.76037598
unfiltered,668364527611906,981.76092529
unfiltered,668364558860083,981.76049805
public,668364533851073,981.75213623
unfiltered,668364590120500,981.75897217
public,668364573851073,981.75219727
unfiltered,668364621362427,981.75775146
public,668364613851073,981.75225830
unfiltered,668364652610291,981.75659180
unfiltered,668364683860916,981.75549316
public,668364653851073,981.75225830
unfiltered,668364715110083,981.75567627
public,668364693851073,981.75231934
public,668364733851073,981.75238037
unfiltered,668364746359302,981.75634766
unfiltered,668364777610864,981.75720215
public,668364773851073,981.75256348
unfiltered,668364808859875,981.75817871
unfiltered,668364840110343,981.75775146
public,668364813851073,981.75268555
public,668364853851073,981.75268555
unfiltered,668364871364562,981.75708008
unfiltered,668364902601281,981.75695801
public,668364893851073,981.75274658
unfiltered,668364933864250,981.75695801
public,668364933851073,981.75274658
unfiltered,668364965110135,981.75756836
public,668364973851073,981.75286865
unfiltered,668364996363729,981.75726318
unfiltered,668365027610343,981.75616455
public,668365013851073,981.75286865
unfiltered,668365058862687,981.75665283
public,668365053851073,981.75286865
unfiltered,668365090110083,981.75744629
public,668365093851073,981.75286865
unfiltered,668365121359562,981.75750732
public,668365133851073,981.75286865
unfiltered,668365152610135,981.75695801
public,668365173851073,981.75292969
unfiltered,668365183859093,981.75592041
unfiltered,668365215109302,981.75500488
public,668365213851073,981.75292969
unfiltered,668365246359562,981.75537109
unfiltered,668365277609302,981.75549316
public,668365253851073,981.75329590
unfiltered,668365308860083,981.75396729
public,668365293851073,981.75347900
unfiltered,668365340110083,981.75213623
public,668365333851073,981.75347900
unfiltered,668365371360083,981.75000000
unfiltered,668365402618156,981.74865723
public,668365373851073,981.75347900
public,668365413851073,981.75347900
unfiltered,668365433863989,981.74926758
unfiltered,668365465110343,981.74945068
public,668365453851073,981.75347900
unfiltered,668365496360343,981.74853516
public,668365493851073,981.75347900
unfiltered,668365527609562,981.74822998
public,668365533851073,981.75347900
unfiltered,668365558861125,981.74908447
public,668365573851073,981.75347900
unfiltered,668365590077531,981.75085449
unfiltered,668365621359875,981.75189209
public,668365613851073,981.75347900
unfiltered,668365652625968,981.75146484
unfiltered,668365683866073,981.75177002
public,668365653851073,981.75347900
unfiltered,668365715122323,981.75225830
public,668365693851073,981.75347900
unfiltered,668365746371854,981.75170898
public,668365733851073,981.75347900
unfiltered,668365777611125,981.75219727
public,668365773851073,981.75347900
unfiltered,668365808865864,981.75225830
unfiltered,668365840115604,981.75195313
public,668365813851073,981.75347900
unfiltered,668365871365864,981.75170898
public,668365853851073,981.75347900
public,668365893851073,981.75347900
unfiltered,668365902616333,981.75146484
public,668365933851073,981.75347900
unfiltered,668365933866333,981.75189209
unfiltered,668365965115291,981.75189209
unfiltered,668365996366073,981.75122070
public,668365973851073,981.75347900
unfiltered,668366027615291,981.75054932
public,668366013851073,981.75347900
public,668366053851073,981.75347900
unfiltered,668366058867427,981.75036621
unfiltered,668366090117375,981.75006104
unfiltered,668366121359823,981.75048828
public,668366093851073,981.75347900
unfiltered,668366152609823,981.75140381
public,668366133851073,981.75347900
unfiltered,668366183860604,981.75109863
public,668366173851073,981.75347900
unfiltered,668366215109823,981.75073242
public,668366213851073,981.75347900
unfiltered,668366246359302,981.75036621
unfiltered,668366277610083,981.75085449
public,668366253851073,981.75347900
unfiltered,668366308859302,981.75201416
public,668366293851073,981.75329590
unfiltered,668366340117896,981.75213623
public,668366333851073,981.75286865
unfiltered,668366371329250,981.75170898
unfiltered,668366402610812,981.75164795
public,668366373851073,981.75286865
unfiltered,668366433864250,981.75170898
public,668366413851073,981.75274658
unfiltered,668366465110031,981.75286865
public,668366453851073,981.75268555
public,668366493851073,981.75268555
unfiltered,668366496367375,981.75408936
unfiltered,668366527610135,981.75506592
unfiltered,668366558863000,981.75537109
public,668366533851073,981.75268555
unfiltered,668366590120500,981.75421143
public,668366573851073,981.75268555
public,668366613851073,981.75268555
unfiltered,668366621359562,981.75360107
unfiltered,668366652610031,981.75201416
unfiltered,668366683860083,981.75061035
public,668366653851073,981.75256348
unfiltered,668366715109823,981.75054932
public,668366693851073,981.75250244
unfiltered,668366746359823,981.75006104
public,668366733851073,981.75250244
unfiltered,668366777609771,981.75006104
public,668366773851073,981.75250244
unfiltered,668366808859562,981.75048828
unfiltered,668366840110083,981.75006104
public,668366813851073,981.75250244
public,668366853851073,981.75250244
unfiltered,668366871360343,981.75018311
unfiltered,668366902610083,981.75000000
public,668366893851073,981.75250244
unfiltered,668366933859823,981.74884033
public,668366933851073,981.75244141
unfiltered,668366965109823,981.74920654
unfiltered,668366996359041,981.74938965
public,668366973851073,981.75225830
unfiltered,668367027610083,981.74841309
public,668367013851073,981.75219727
public,668367053851073,981.75213623
unfiltered,668367058859354,981.74810791
unfiltered,668367090077271,981.74786377
public,668367093851073,981.75213623
unfiltered,668367121366333,981.74829102
unfiltered,668367152613989,981.74822998
public,668367133851073,981.75213623
public,668367173851073,981.75195313
unfiltered,668367183859823,981.74804688
unfiltered,668367215114250,981.74841309
public,668367213851073,981.75195313
unfiltered,668367246360083,981.74865723
unfiltered,668367277614250,981.74835205
public,668367253851073,981.75195313
unfiltered,668367308859302,981.74749756
public,668367293851073,981.75189209
unfiltered,668367340115552,981.74749756
public,668367333851073,981.75183105
unfiltered,668367371365291,981.74890137
unfiltered,668367402619458,981.75000000
public,668367373851073,981.75170898
unfiltered,668367433867896,981.74993896
public,668367413851073,981.75170898
unfiltered,668367465116593,981.74975586
public,668367453851073,981.75164795
unfiltered,668367496365812,981.75061035
public,668367493851073,981.75164795
unfiltered,668367527616073,981.75122070
unfiltered,668367558865552,981.75048828
public,668367533851073,981.75152588
unfiltered,668367590130396,981.74926758
public,668367573851073,981.75146484
unfiltered,668367621366073,981.74835205
public,668367613851073,981.75146484
unfiltered,668367652620239,981.74804688
unfiltered,668367683865812,981.74920654
public,668367653851073,981.75122070
